date,timezone,username,tweet,link,nlikes,nretweets,nreplies,hashtags,datetime_,date_dt,time_dt
2022-01-10 07:56:07,+0800,gynaepenang,"@SyedAkramin Jika siasatan mahkamah berlaku, mungkin semua nama warga SPRM pun kantoi sama",https://twitter.com/gynaepenang/status/1480327557861969920,0,0,0,[],2022-01-10 07:56:07,2022-01-10,07:56:07
2022-01-10 07:54:10,+0800,wildanazan,Parok la SPRM ni,https://twitter.com/wildanazan/status/1480327067887489024,0,0,0,[],2022-01-10 07:54:10,2022-01-10,07:54:10
2022-01-10 07:53:14,+0800,FarhanahMel,"@SPRMMalaysia When SPRM think we are still living in 1970s. An era without internet, etc. What a joke.",https://twitter.com/FarhanahMel/status/1480326832192835584,4,1,0,[],2022-01-10 07:53:14,2022-01-10,07:53:14
2022-01-10 07:48:28,+0800,GohMhgoh164,"@LagaCawan Tapi kenapa tidak lapurkan. Kenapa alasan tidak munasabah, adik yg guna akaun saya? Kenapa senyap selama2 ini? Mana integriti seorang yg melawan rasuah jika disyaki rasuah? Mana integriti SPRM bila dalam kes ini support orang sendiri?",https://twitter.com/GohMhgoh164/status/1480325633183911936,18,2,2,[],2022-01-10 07:48:28,2022-01-10,07:48:28
2022-01-10 07:48:23,+0800,KylaliqA,Surat ni nak bgtau ye sprm sucks,https://twitter.com/KylaliqA/status/1480325610589155330,0,0,0,[],2022-01-10 07:48:23,2022-01-10,07:48:23
2022-01-10 07:46:22,+0800,ZieSarah,@khairizulfadhli Sprm 👎👎👎👎👎,https://twitter.com/ZieSarah/status/1480325104097632260,0,0,0,[],2022-01-10 07:46:22,2022-01-10,07:46:22
2022-01-10 07:46:14,+0800,YaiAmran,Jilat ke ni....yg masih mnyokong azam bodoh ni org2 yg bkerja dlm sprm je. Silap2 org yg bkerja dlm tu pun xtahu surat ni wujud. Tahu2 di paksa beri sokongan...HAHAHAHAHAHAHA.  bubar je lah sprm ni..xbrguna utk rkyat! Melingkup Malaysia!,https://twitter.com/YaiAmran/status/1480325069968576515,1,0,0,[],2022-01-10 07:46:14,2022-01-10,07:46:14
2022-01-10 07:45:59,+0800,huda_hadi1,The rotten SPRM should be fully revamped! @SPRMMalaysia has no integrity and credibility left at all!,https://twitter.com/huda_hadi1/status/1480325008509779968,0,0,0,[],2022-01-10 07:45:59,2022-01-10,07:45:59
2022-01-10 07:45:56,+0800,GohMhgoh164,"@malaysiakini You can said it is politically motivated.  But refusal to investigate thoroughly &amp; suing a whistleblower is only going to make the situation worse. The integrity of SPRM is at risk.  Whole Malaysia is watching, whole world is watching. @IsmailSabri60 @SPRMMalaysia",https://twitter.com/GohMhgoh164/status/1480324993619689473,2,1,0,[],2022-01-10 07:45:56,2022-01-10,07:45:56
2022-01-10 07:44:23,+0800,shahrulishtiaq,@nungsari Warga SPRM ni mabuk ketum ke?,https://twitter.com/shahrulishtiaq/status/1480324604073701377,7,0,0,[],2022-01-10 07:44:23,2022-01-10,07:44:23
2022-01-10 07:43:25,+0800,LaiKH5,@ES_EdisiKhas I am keen to see how SPRM reacts after seeing this news😆😆😆,https://twitter.com/LaiKH5/status/1480324359747092480,2,0,1,[],2022-01-10 07:43:25,2022-01-10,07:43:25
2022-01-10 07:43:21,+0800,NJelitasieka,takyah lah turun mengundi pasni. buang masa je. dalam SPRM sendiri pn…. hmmm.. mengarut gila pemimpin Malaysia sekarang.,https://twitter.com/NJelitasieka/status/1480324342533685250,0,0,0,[],2022-01-10 07:43:21,2022-01-10,07:43:21
2022-01-10 07:43:03,+0800,Youniais123,@SPRMMalaysia Sprm pundek,https://twitter.com/Youniais123/status/1480324267224956931,0,0,0,[],2022-01-10 07:43:03,2022-01-10,07:43:03
2022-01-10 07:41:22,+0800,HimlyAldrin,@nungsari Sudah sampai masa untuk dilakukan pembersihan dalam SPRM. Dah mula tercium bau mereput.,https://twitter.com/HimlyAldrin/status/1480323843419828226,137,21,0,[],2022-01-10 07:41:22,2022-01-10,07:41:22
2022-01-10 07:41:13,+0800,Noh52354553,@mkini_bm Kit Siang ni nak burukkan SPRM sebab isu LGE &amp; menantu dia je. Ahli politik semua tak boleh pakai.,https://twitter.com/Noh52354553/status/1480323809018187776,0,0,0,[],2022-01-10 07:41:13,2022-01-10,07:41:13
2022-01-10 07:37:26,+0800,ZieSarah,@maszlee SPRM siasat SPRM 🤣🤣🤣,https://twitter.com/ZieSarah/status/1480322856529457159,0,0,0,[],2022-01-10 07:37:26,2022-01-10,07:37:26
2022-01-10 07:35:43,+0800,Tuahseven7,@ES_EdisiKhas Nanti sc keluar kenyataan berpuas hati dgn kenyataan  azam dan sprm pn tak mengambil tindakan lanjut kes sc. Mereka pun hidup bahagia manakala rakyat terus cuba didiamkan,https://twitter.com/Tuahseven7/status/1480322421752164352,40,2,0,[],2022-01-10 07:35:43,2022-01-10,07:35:43
2022-01-10 07:35:21,+0800,AditRahim,"From a Comms perspective, SPRM should have taken a neutral stand, which would have allowed them space to fortify their support for the leadership post investigation.  In doing this, they have set the narrative that they are ready to be associated with results of the investigation",https://twitter.com/AditRahim/status/1480322332887437314,81,43,5,[],2022-01-10 07:35:21,2022-01-10,07:35:21
2022-01-10 07:33:00,+0800,mahdziribrahim,"Ini belajar dari Boss ku. I help u..U help me.  Org politik pun tak berani bersuara sgt. Sbb, fail mereka pun silap2 ada dlm poket SPRM.  Rasuah dah jadi ekosistem. Saling terkait dan memerlukan. 1 sangkut, 1 ekosistem sangkut.",https://twitter.com/mahdziribrahim/status/1480321739175313409,0,0,0,[],2022-01-10 07:33:00,2022-01-10,07:33:00
2022-01-10 07:31:30,+0800,Crypto9999999,@AdamAdli @LagaCawan Tan Sri Azam Baki Ikon Korupsi SPRM 2020 #MalaysianCorruption,https://twitter.com/Crypto9999999/status/1480321363474743296,0,0,0,['malaysiancorruption'],2022-01-10 07:31:30,2022-01-10,07:31:30
2022-01-10 07:27:39,+0800,flying_mocha,@sajecubatrytest Ni try SPRM,https://twitter.com/flying_mocha/status/1480320392866635782,4,0,0,[],2022-01-10 07:27:39,2022-01-10,07:27:39
2022-01-10 07:23:29,+0800,eddydaud,@AlawiyahYussof @LKalung Unacceptable that Senior SPRM officers talking rhetoric about politics without facts to back up what they say.,https://twitter.com/eddydaud/status/1480319346949849089,4,1,0,[],2022-01-10 07:23:29,2022-01-10,07:23:29
2022-01-10 07:20:48,+0800,Iqbalbiologos,Sape percaya sprm dia bodoh,https://twitter.com/Iqbalbiologos/status/1480318669246795776,1,0,0,[],2022-01-10 07:20:48,2022-01-10,07:20:48
2022-01-10 07:20:10,+0800,mevius_m_,"@LagaCawan  https://t.co/FK2TS6gsJ7  laporan awam Berkenaan salah guna kuasa, maklum balas dari SPRM diluar bidang kuasa.",https://twitter.com/mevius_m_/status/1480318510660087808,0,0,1,[],2022-01-10 07:20:10,2022-01-10,07:20:10
2022-01-10 07:18:19,+0800,Kapak_mod,@fmtoday Tahik la SPRM suruhanjaya penipu rakyat malaysia,https://twitter.com/Kapak_mod/status/1480318044136108033,0,0,0,[],2022-01-10 07:18:19,2022-01-10,07:18:19
2022-01-10 07:18:15,+0800,mevius_m_,@LagaCawan  https://t.co/VpgNIEbQir  dalam Video boleh nampak ada sebanyak 70 aduan berkenaan salah guna kuasa dan kes rasuah dilapor kepada SPRM semua dibatalkan,https://twitter.com/mevius_m_/status/1480318027073654784,0,0,1,[],2022-01-10 07:18:15,2022-01-10,07:18:15
2022-01-10 07:16:17,+0800,mcfarlinranch,"@LKalung @CastelloNasir Dalam usaha utk membuat perubahan nama. PARTI SPRM, tunggu kelulusan (Ros)",https://twitter.com/mcfarlinranch/status/1480317535094337536,2,0,1,[],2022-01-10 07:16:17,2022-01-10,07:16:17
2022-01-10 07:10:47,+0800,kamarulzamanmo8,@queen_aashley Ape bende ni main sokong2.dia ingat sprm ni syarikat tuk nenek dia.guna pula letterhead jabatan.sprm bkn kompni mak bapak kamu.nk sokong nk dokong nk apa sekali pn kamu sbg kakitgn krajaan duk diam2.,https://twitter.com/kamarulzamanmo8/status/1480316149967384578,0,0,1,[],2022-01-10 07:10:47,2022-01-10,07:10:47
2022-01-10 07:09:32,+0800,fyzuladzwan,@KyaryHime @SPRMMalaysia hhmm... kalau Chairman atau CEO KTMB tak kena kot.  Kalau staff biasa kat SPRM mungkin kena kot.,https://twitter.com/fyzuladzwan/status/1480315834056667137,0,1,0,[],2022-01-10 07:09:32,2022-01-10,07:09:32
2022-01-10 07:09:19,+0800,rashedlatiff,@mkini_bm Pokok nya semua agensi dan penguatkuasa kerajaan sedang menjalan kan siasatan tetapi akhir nya merujuk kepada SPRM dan bukan kepada Parliament Select Committee.?????,https://twitter.com/rashedlatiff/status/1480315778721189888,1,0,0,[],2022-01-10 07:09:19,2022-01-10,07:09:19
2022-01-10 07:08:43,+0800,sawcboon,@SPRMMalaysia You fellas in SPRM are a joke to the world.....sendiri sokong sendiri,https://twitter.com/sawcboon/status/1480315628720648192,5,0,0,[],2022-01-10 07:08:43,2022-01-10,07:08:43
2022-01-10 07:07:19,+0800,BforBatuhan,KDKSKDKSKDKSKDKSLS  LAN HARBİ Mİ? LFMSMDMSMS,https://twitter.com/BforBatuhan/status/1480315275048361994,1,0,0,[],2022-01-10 07:07:19,2022-01-10,07:07:19
2022-01-10 07:06:09,+0800,NurAyuAbdullah,Nice try SPRM and PDRM,https://twitter.com/NurAyuAbdullah/status/1480314983749599232,2,0,0,[],2022-01-10 07:06:09,2022-01-10,07:06:09
2022-01-10 07:04:31,+0800,shahfairuzz,SPRM Pencegah Rasuah ❎ Penerima Rasuah ✅,https://twitter.com/shahfairuzz/status/1480314572661657600,0,0,0,[],2022-01-10 07:04:31,2022-01-10,07:04:31
2022-01-10 07:01:43,+0800,history_current,Apakah yang sedang berlaku di SPRM? Kemelaratan Nasional atau Institutional Implosion?,https://twitter.com/history_current/status/1480313868295413760,0,0,0,[],2022-01-10 07:01:43,2022-01-10,07:01:43
2022-01-10 06:54:27,+0800,kisheyem,Where the F is your integrity?  Nama je SPRM .,https://twitter.com/kisheyem/status/1480312038362533888,0,0,0,[],2022-01-10 06:54:27,2022-01-10,06:54:27
2022-01-10 06:42:16,+0800,faiznshrdn_,Sprm tu lah sebenarnya bapak kepada segala jenis Rasuah dalam negara kita ni. Bukak mata sikit.,https://twitter.com/faiznshrdn_/status/1480308973311979520,0,0,0,[],2022-01-10 06:42:16,2022-01-10,06:42:16
2022-01-10 06:40:40,+0800,WhiteGreyF,"serangan ke atas SPRM juga bermotifkan politik. kes terowong Azam Baki nak buka, inilah cara mereka untuk melengahkan. @SPRMMalaysia jangan menyerah... teruskan percepatkan!",https://twitter.com/WhiteGreyF/status/1480308569807339521,0,0,0,[],2022-01-10 06:40:40,2022-01-10,06:40:40
2022-01-10 06:37:55,+0800,MohdNoh55677011,@mkini_bm Sprm tak jujur dn amnh kpd Mal. Bersubht nk gulingkan dsn.,https://twitter.com/MohdNoh55677011/status/1480307878476976128,0,0,0,[],2022-01-10 06:37:55,2022-01-10,06:37:55
2022-01-10 06:37:16,+0800,MohdNoh55677011,"@mkini_bm Geng sprm kata motif dendam, habis kutty punya geng nk jatuhkn dsn tu pun dendam juga. Kata yg sgt mudah, sprm tak jujur dn amnh.",https://twitter.com/MohdNoh55677011/status/1480307712369905664,0,0,0,[],2022-01-10 06:37:16,2022-01-10,06:37:16
2022-01-10 06:35:33,+0800,ha64rry,"@imShahidah Fundamentally SPRM has to be whiter than white when helping such an agency...are they in this case?...no they are not...it is obvious, isn't it?...tepuk dada,  tanya selera...genggam arang biar sampai abu...has this been proven with the leader?..resounding NO",https://twitter.com/ha64rry/status/1480307280352800770,0,0,0,[],2022-01-10 06:35:33,2022-01-10,06:35:33
2022-01-10 06:24:28,+0800,mighulfirdaus,Serius ah 😂 dah kenapa staff2 sprm ni dorang ni masa nk masuk kerja takde test IQ ke siapa je yang tolol percaya account dia adik dia yang pakai 😂,https://twitter.com/mighulfirdaus/status/1480304493774266370,1,0,0,[],2022-01-10 06:24:28,2022-01-10,06:24:28
2022-01-10 06:16:28,+0800,mangkapiyo,@fahmi_fadzil mna sda slogan telus dn berkecuali...sprm mcm jabatan majlis perbendaran suruh org kutip sampah..tpi sendiri perangai mcm sampah,https://twitter.com/mangkapiyo/status/1480302480369995779,1,0,0,[],2022-01-10 06:16:28,2022-01-10,06:16:28
2022-01-10 06:15:43,+0800,SPRM_25,geinori_bot shahs djdndnnd,https://twitter.com/SPRM_25/status/1480302289936326656,0,0,0,[],2022-01-10 06:15:43,2022-01-10,06:15:43
2022-01-10 06:15:23,+0800,ashrd_z,This is so stupid. Nk tolong mangsa banjir pun kena soal siasat. Like don’t you have better things to investigate like the SPRM case 💁🏻‍♀️ kita org muda tak bodoh dan tak buta la 🙎🏻‍♀️,https://twitter.com/ashrd_z/status/1480302207824056320,1,0,0,[],2022-01-10 06:15:23,2022-01-10,06:15:23
2022-01-10 06:15:18,+0800,WhiteGreyF,@yukikaze5039 @akmalnasir @cek_suhana @AMKMalaysia ini sebenarnya serangan mereka... bermotifkan politik. ada sesuatu yang SPRM nak lakukan ke atas pemimpin PH dan mereka cuba mengasak SPRM agar huru hara.,https://twitter.com/WhiteGreyF/status/1480302186424791040,0,0,0,[],2022-01-10 06:15:18,2022-01-10,06:15:18
2022-01-10 06:02:01,+0800,imrantoyaaaa,@BernamaTV SPRM tugas dia pergi cegah rasuah bukan tengok projek bodoh nya menteri Malaysia,https://twitter.com/imrantoyaaaa/status/1480298841509273601,3,0,0,[],2022-01-10 06:02:01,2022-01-10,06:02:01
2022-01-10 05:49:23,+0800,awang_tahir,●SPRM DAH JADI SARKIS ●PELAKUN UTAMA AZAM BAKI ●TAKDIR!!! @SPRMMalaysia,https://twitter.com/awang_tahir/status/1480295662403002369,0,0,0,[],2022-01-10 05:49:23,2022-01-10,05:49:23
2022-01-10 05:41:03,+0800,m_dateline,"Mufti Perlis, Datuk Dr Mohd Asri Zainul Abidin secara sinis dilihat memberi reaksi berhubung isu pemilikan saham membabitkan Ketua Pesuruhjaya Suruhanjaya Pencegahan Rasuah Malaysia (SPRM), Tan Sri Azam Baki. Menerusi Twitter rasminya,…  https://t.co/cRZXvbdfL7 #malaysiadateline",https://twitter.com/m_dateline/status/1480293568275091458,1,1,0,['malaysiadateline'],2022-01-10 05:41:03,2022-01-10,05:41:03
2022-01-10 05:41:03,+0800,santai_tv,"Mufti Perlis, Datuk Dr Mohd Asri Zainul Abidin secara sinis dilihat memberi reaksi berhubung isu pemilikan saham membabitkan Ketua Pesuruhjaya Suruhanjaya Pencegahan Rasuah Malaysia (SPRM), Tan Sri Azam Baki. Menerusi Twitter rasminya, Dr MAZA official,…  https://t.co/bjmLfW70e7",https://twitter.com/santai_tv/status/1480293566807044096,0,0,0,[],2022-01-10 05:41:03,2022-01-10,05:41:03
2022-01-10 05:39:54,+0800,chaohm133,SPRM pun corrupt…ape je yg boleh diharap…,https://twitter.com/chaohm133/status/1480293276028522496,1,0,1,[],2022-01-10 05:39:54,2022-01-10,05:39:54
2022-01-10 05:15:44,+0800,SPRM_25,geinori_bot hshdhxhd djembe en,https://twitter.com/SPRM_25/status/1480287193709318144,0,0,0,[],2022-01-10 05:15:44,2022-01-10,05:15:44
2022-01-10 05:14:25,+0800,queen_aashley,"Belum siasat dah sokong. Di mana ketelusan? Sebab tu penyangak trlepas, bilis2 kt bawah kemain korang siasat. SPRM dah rosak. Perlu rombakan segera.",https://twitter.com/queen_aashley/status/1480286863000682496,15,1,2,[],2022-01-10 05:14:25,2022-01-10,05:14:25
2022-01-10 05:11:27,+0800,sams2110,@501Awani Bermakna kita kene siasat keseluruhan warga sprm .. drpd ketua pesuruhjayanya sampaila ke kerani cabuk,https://twitter.com/sams2110/status/1480286116297129987,1,0,0,[],2022-01-10 05:11:27,2022-01-10,05:11:27
2022-01-10 04:59:41,+0800,rdhwnhrz,@SPRMMalaysia Sprm corrupted,https://twitter.com/rdhwnhrz/status/1480283158163562496,0,0,0,[],2022-01-10 04:59:41,2022-01-10,04:59:41
2022-01-10 04:47:40,+0800,namisourus,Semoga siapa2 yang berkomplot dalam SPRM ni takkan cium bau syurga,https://twitter.com/namisourus/status/1480280130794582016,0,0,0,[],2022-01-10 04:47:40,2022-01-10,04:47:40
2022-01-10 04:45:48,+0800,SPRM_25,geinori_bot jdhdh hmmm,https://twitter.com/SPRM_25/status/1480279663767592960,0,0,0,[],2022-01-10 04:45:48,2022-01-10,04:45:48
2022-01-10 04:36:22,+0800,MPorjing,@mkini_bm Skandal bos SprM nape plk DSIS yg dkatekan terok? Apa kaitanye.. Kes Terowong yg dlaku olh LGe sdri lagi ler terok..,https://twitter.com/MPorjing/status/1480277286767116291,1,0,0,[],2022-01-10 04:36:22,2022-01-10,04:36:22
2022-01-10 04:35:58,+0800,gopog_sualim,"@IsmailSabri60 Kalau  lantik katua sprm baru -  jangan asyek orang malaya saja, bagilah peluang dari Sarawak atau Sabah pula.",https://twitter.com/gopog_sualim/status/1480277188448378880,0,0,0,[],2022-01-10 04:35:58,2022-01-10,04:35:58
2022-01-10 04:28:43,+0800,MohdNoh55677011,"@501Awani Kes sprm mkn rasuah dah byk kali, Jgn nk tegak benang bsh.",https://twitter.com/MohdNoh55677011/status/1480275362420379650,0,0,0,[],2022-01-10 04:28:43,2022-01-10,04:28:43
2022-01-10 04:28:01,+0800,ASA68244056,@501Awani Menteri tak boleh cakap mcm itu. Itu cakap politik. Ia memberi impresi dia sokong ketua SPRM. Menteri sepatutnya tunjuk tidak berpihak. Kecualilah kenyataan oleh ASTRO ini tidak tepat. W’alam,https://twitter.com/ASA68244056/status/1480275185450115073,0,0,0,[],2022-01-10 04:28:01,2022-01-10,04:28:01
2022-01-10 04:15:43,+0800,SPRM_25,geinori_bot )(((,https://twitter.com/SPRM_25/status/1480272091551514624,0,0,0,[],2022-01-10 04:15:43,2022-01-10,04:15:43
2022-01-10 03:59:50,+0800,faideath,"@KerusiSepii @SPRMMalaysia Kalau SPRM dibubarkan nasib sama macam pekerja kat SPAD dululah kan? Kesian. Admin media sosial SPRM ni bolehlah pelan-pelan cari tapak meniaga apa patut, cari job lain. Kalau dapat offer jabatan lain pun mesti tak best. :(",https://twitter.com/faideath/status/1480268094022971393,0,0,0,[],2022-01-10 03:59:50,2022-01-10,03:59:50
2022-01-10 03:57:11,+0800,IvannaSPRM,@usernodisp Cosas que enamoran 😍,https://twitter.com/IvannaSPRM/status/1480267426445070344,0,0,0,[],2022-01-10 03:57:11,2022-01-10,03:57:11
2022-01-10 03:49:41,+0800,cendawan,"@KroniRakyat Klu dah ketua penyamun umno pon dia boleh sokong,  inikan pula ketua sprm yg serba tau rahsia...",https://twitter.com/cendawan/status/1480265540677484545,5,0,0,[],2022-01-10 03:49:41,2022-01-10,03:49:41
2022-01-10 03:45:47,+0800,SPRM_25,geinori_bot uhsseyeyeeeeum,https://twitter.com/SPRM_25/status/1480264557574881281,0,0,0,[],2022-01-10 03:45:47,2022-01-10,03:45:47
2022-01-10 03:44:26,+0800,shazwannkamal,Harap sprm ada bukak banyak jawatan kosong,https://twitter.com/shazwannkamal/status/1480264217823379459,0,0,0,[],2022-01-10 03:44:26,2022-01-10,03:44:26
2022-01-10 03:40:55,+0800,IvannaSPRM,Que le escribas cartas y no las lea 😍😍,https://twitter.com/IvannaSPRM/status/1480263334360494089,12,0,2,[],2022-01-10 03:40:55,2022-01-10,03:40:55
2022-01-10 03:37:00,+0800,IvannaSPRM,Mi papá me manda fotos de mis plantitas para ver cómo están 🥺💘,https://twitter.com/IvannaSPRM/status/1480262348032065538,4,0,0,[],2022-01-10 03:37:00,2022-01-10,03:37:00
2022-01-10 03:32:52,+0800,cendawan,@mkini_bm 3 ni tak layak jd pesuruhjaya sprm. Hampeh...,https://twitter.com/cendawan/status/1480261308142419971,0,0,0,[],2022-01-10 03:32:52,2022-01-10,03:32:52
2022-01-10 03:31:34,+0800,AkmlAz,SPRM Barai,https://twitter.com/AkmlAz/status/1480260983121608704,0,0,0,[],2022-01-10 03:31:34,2022-01-10,03:31:34
2022-01-10 03:28:52,+0800,cendawan,@_NurQaseh Bila penyamun back up sprm. Pastinya ada rahsia tersembunyi...,https://twitter.com/cendawan/status/1480260301870153730,0,0,0,[],2022-01-10 03:28:52,2022-01-10,03:28:52
2022-01-10 03:22:47,+0800,arnabduracell,kalau badan bebas ditubuhkan untuk menyiasat pegawai SPRM namanya Suruhanjaya Pencegahan Rasuah SPRM (SPRS) la kan?,https://twitter.com/arnabduracell/status/1480258770789822465,0,0,0,[],2022-01-10 03:22:47,2022-01-10,03:22:47
2022-01-10 03:16:37,+0800,hfffffz,"@ES_EdisiKhas naya pak karim.   tapi pak karim ni mesti happy sambil berkata "" ha hampa(sc) cari aku, aku menyorok, sudahnye sprm cari hampa(sc), hampa tabley menyorok macam aku""   🤣  #serbadinamik  https://t.co/MY3pgWb9pl",https://twitter.com/hfffffz/status/1480257217509007361,0,0,0,['serbadinamik'],2022-01-10 03:16:37,2022-01-10,03:16:37
2022-01-10 03:12:26,+0800,jmikisses,Voy a hacer sprm de mi fc para los q digan q es palta cuando claramente es aguacate,https://twitter.com/jmikisses/status/1480256167142117380,0,0,1,[],2022-01-10 03:12:26,2022-01-10,03:12:26
2022-01-10 02:54:41,+0800,ghlen,@BadBoy2662 Fuck this shit. Simply mind blowing. No honor among thieves. Rotten to the core this SPRM gangsters.,https://twitter.com/ghlen/status/1480251700648693761,2,0,0,[],2022-01-10 02:54:41,2022-01-10,02:54:41
2022-01-10 02:46:03,+0800,wan_shaidi,Hanya manusia yg bodoh masih menyokong kerja jijik azam baki. Adakah semua yg ada di dlm sprm BODOH?,https://twitter.com/wan_shaidi/status/1480249524568281092,2,0,0,[],2022-01-10 02:46:03,2022-01-10,02:46:03
2022-01-10 02:45:49,+0800,SPRM_25,geinori_bot uddhdhdjhdhhh,https://twitter.com/SPRM_25/status/1480249468004204545,0,0,0,[],2022-01-10 02:45:49,2022-01-10,02:45:49
2022-01-10 02:45:19,+0800,Yatokami23,"@BernamaTV Sprm rupanya kerja mcm menteri dn yb ya, pergi inspect2 projek dn bukan menyiasat kes2 rasuah",https://twitter.com/Yatokami23/status/1480249341612679170,0,0,0,[],2022-01-10 02:45:19,2022-01-10,02:45:19
2022-01-10 02:43:44,+0800,ikhwanazizan971,@Emadnurdin @imegurl 8. SPRM scam.  percaya SPRM pencegah rasuah. rupanya penerima rasuah wwkwkwkwk 🤣,https://twitter.com/ikhwanazizan971/status/1480248944764416005,1,0,0,[],2022-01-10 02:43:44,2022-01-10,02:43:44
2022-01-10 02:33:27,+0800,nazigorengg,Baru terbaca pasal kenyataan rasmi sprm tu. wahhh. bangsat betul kau ya.,https://twitter.com/nazigorengg/status/1480246356795002881,0,0,0,[],2022-01-10 02:33:27,2022-01-10,02:33:27
2022-01-10 02:27:43,+0800,tiredunitedfans,Boleh pergi mampus la sprm,https://twitter.com/tiredunitedfans/status/1480244913417515010,0,0,0,[],2022-01-10 02:27:43,2022-01-10,02:27:43
2022-01-10 02:24:51,+0800,Assir522,@SPRMMalaysia Tak malu ke #SPRM keluarkan surat rasmi utk selamatkan bos sendiri. Rasanya bukan #AzamBaki saja yg kena di pecat. Semua sign surat itu pun kena pecat sama. Biarlah @PDRMsia @AGCPutrajaya siasat &amp; keluarkan kenyataan. Ini sendiri cakap sendiri bagus. #Bangang @malaymail #rasuah,https://twitter.com/Assir522/status/1480244191108087810,1,1,0,"['sprm', 'azambaki', 'bangang', 'rasuah']",2022-01-10 02:24:51,2022-01-10,02:24:51
2022-01-10 02:19:33,+0800,arrow_6222,Ustaz mohon tukar Ketua sprm dn sekali dgn PM ...,https://twitter.com/arrow_6222/status/1480242858778972164,0,0,0,[],2022-01-10 02:19:33,2022-01-10,02:19:33
2022-01-10 02:06:36,+0800,lynapunyatwt,Suruhanjaya Penyokong Rasuah Malaysia (SPRM),https://twitter.com/lynapunyatwt/status/1480239600727564288,2,0,0,[],2022-01-10 02:06:36,2022-01-10,02:06:36
2022-01-10 02:05:26,+0800,ReezSpirit1,SPRM BANGSAT,https://twitter.com/ReezSpirit1/status/1480239303191977987,0,0,0,[],2022-01-10 02:05:26,2022-01-10,02:05:26
2022-01-10 02:04:19,+0800,soonhien_,"@mkini_bm Mansuhkan akta SPRM.  Gubal akta baru utk Suruhanjaya Bebas Pencegahan Rasuah (Independent Commission Against Corruption, ICAC) yg bebas drp eksekutif, ttp bertanggungjwb kpd parlimen.  Ketua pesuruhjaya melapor terus kpd Parlimen melalui Jawatankuasa Khas Parlimen, bukannya PM.",https://twitter.com/soonhien_/status/1480239025399078912,1,0,0,[],2022-01-10 02:04:19,2022-01-10,02:04:19
2022-01-10 01:56:38,+0800,Assir522,"@IsmailSabri60 YAB apa ceta dgn #AzamBaki Skrg maruah &amp; kredibiliti @SPRMMalaysia very low. #SackAzamBaki dan kembalikan maruah #SPRM Be brave &amp; bold. Lantik Dato Ayob settle semua kes. Mahu terkencing semua ahli² politik, VVIP &amp; orang ramai yg terbabit dlm rasuah, salah guna kuasa &amp; wang",https://twitter.com/Assir522/status/1480237089828470786,1,0,1,"['azambaki', 'sackazambaki', 'sprm']",2022-01-10 01:56:38,2022-01-10,01:56:38
2022-01-10 01:52:18,+0800,arrowbinks,@SPRMMalaysia Hilanglah integriti SPRM ! stoopeed,https://twitter.com/arrowbinks/status/1480236001259753474,0,0,0,[],2022-01-10 01:52:18,2022-01-10,01:52:18
2022-01-10 01:52:16,+0800,Assir522,@ES_EdisiKhas That is why @PDRMsia @SPRMMalaysia @AGCPutrajaya must all be kept independent without any interferences from politicians. Now to hide 1 lie become 100 lies. That is what politicians does lies after lies. Now dragging #SPRM into pit. @IsmailSabri60 yr silence is deafening. Act!!!,https://twitter.com/Assir522/status/1480235993491935233,0,0,0,['sprm'],2022-01-10 01:52:16,2022-01-10,01:52:16
2022-01-10 01:48:11,+0800,bernardleeym,"Semua tak sabar nak naik pangkat la tuuu. Jika Azam dibeku/ singkir, maka yg BAKI ketiga tiga monyet ni utk meneruskan legasi SPRM 😂😂",https://twitter.com/bernardleeym/status/1480234962922053638,0,0,0,[],2022-01-10 01:48:11,2022-01-10,01:48:11
2022-01-10 01:42:14,+0800,ClarissaGrath,@FareezAR korang ingat lagi tak yg alasan dia ni lebih kurang sama ja dgn alasan bekas KP SPRM si TS Dzulkifli Ahmad yg kantoi mjlnkan hubungan sulit dgn isteri org shingga trjadinya pnceraian (isteri org) tahun 2017. HUMANS ARE SHAPED BY CULTURE #workplacecultures,https://twitter.com/ClarissaGrath/status/1480233467744907267,0,0,0,['workplacecultures'],2022-01-10 01:42:14,2022-01-10,01:42:14
2022-01-10 01:39:56,+0800,furaryy,bubar lah sprm tu rasuah tu berlambak dalam negara ni besides ketua sprm sendiri mentedarah rasuah 🤡🤡,https://twitter.com/furaryy/status/1480232889665028099,0,0,0,[],2022-01-10 01:39:56,2022-01-10,01:39:56
2022-01-10 01:33:23,+0800,IvannaSPRM,@AngeelTheWitch @ValeriaEspidio 👉👈,https://twitter.com/IvannaSPRM/status/1480231240808681477,2,0,0,[],2022-01-10 01:33:23,2022-01-10,01:33:23
2022-01-10 01:30:58,+0800,kukukaki77,@SPRMMalaysia Siasat la wei... Jangan cover2..nampak sangat x telus... Mcm mana org nak percaya sprm kalau boss sendiri nampak pincang,https://twitter.com/kukukaki77/status/1480230632252796928,0,0,0,[],2022-01-10 01:30:58,2022-01-10,01:30:58
2022-01-10 01:20:58,+0800,luneaerishine,kebal api neraka kali kamu yg kerja di sprm ni kan,https://twitter.com/luneaerishine/status/1480228115599085571,0,0,0,[],2022-01-10 01:20:58,2022-01-10,01:20:58
